GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000198488	11	76745385	76753096	21	5	838503	0.15726	0.43752	B3GNT6
ENSG00000149260	11	76777979	76837201	119	24	838503	0.76572	0.22192	CAPN5
ENSG00000254550	11	76813886	76814377	2	1	838503	0.65021	0.25778	OMP
ENSG00000137474	11	76839310	76926284	233	26	838503	-0.30207	0.6187	MYO7A
ENSG00000178795	11	76927603	77012732	233	19	838503	-2.0058	0.97756	GDPD4
ENSG00000149269	11	77032752	77185680	331	21	838503	-2.0656	0.98057	PAK1
ENSG00000268635	11	77184416	77188074	6	2	838503	-1.4114	0.92094	DKFZP434E1119
ENSG00000074201	11	77225981	77348850	191	13	838503	-1.2226	0.88926	CLNS1A
ENSG00000178301	11	77300436	77321400	38	4	838503	-0.85408	0.80347	AQP11
ENSG00000048649	11	77371041	77532063	314	16	838503	-0.49082	0.68822	RSF1
ENSG00000087884	11	77532155	77629478	144	11	838503	-0.84826	0.80185	AAMDC
ENSG00000149262	11	77589766	77705724	243	16	838503	-0.61256	0.72992	INTS4
ENSG00000151364	11	77726761	77757237	109	12	838503	-0.058523	0.52333	KCTD14
ENSG00000259112	11	77728017	77790911	218	17	838503	-0.03941	0.51572	NDUFC2-KCTD14
ENSG00000151365	11	77774907	77779397	23	3	838503	-0.43074	0.66667	THRSP
ENSG00000151366	11	77779350	77791265	33	5	838503	0.13173	0.4476	NDUFC2
ENSG00000159063	11	77811982	77850706	189	7	838503	0.12267	0.45118	ALG8
ENSG00000188997	11	77882295	77899868	41	6	838503	-0.037242	0.51485	KCTD21
ENSG00000118369	11	77899858	77925757	36	5	838503	-1.0852	0.86109	USP35
ENSG00000033327	11	77926343	78129394	275	3	838503	-0.39564	0.65381	GAB2
ENSG00000137513	11	78147007	78285919	259	2	838503	-0.98589	0.83791	NARS2
ENSG00000149256	11	78363876	79151992	1938	236	838503	0.43	0.3336	TENM4
ENSG00000182103	11	82443053	82444906	6	2	838503	1.1497	0.12513	FAM181B
ENSG00000137509	11	82534544	82681626	375	30	838503	0.32496	0.3726	PRCP
ENSG00000165490	11	82611017	82669319	134	17	838503	0.32459	0.37274	C11orf82
ENSG00000137502	11	82684175	82782965	215	29	838503	2.3679	0.0089445	RAB30
ENSG00000165494	11	82868030	82898493	35	4	838503	-0.27297	0.60756	PCF11
ENSG00000137494	11	82904781	82971736	124	16	838503	0.83118	0.20294	ANKRD42
ENSG00000137500	11	82970139	82997450	70	9	838503	0.86533	0.19343	CCDC90B
ENSG00000150672	11	83166055	85338966	5465	251	838503	-0.078726	0.53137	DLG2
ENSG00000171204	11	85339629	85347580	11	4	838503	-0.30942	0.6215	TMEM126B
ENSG00000171202	11	85359011	85367591	16	5	838503	0.13968	0.44446	TMEM126A
ENSG00000137504	11	85370752	85393951	36	9	838503	-0.1417	0.55634	CREBZF
ENSG00000179071	11	85394893	85397320	4	2	838503	0.60398	0.27293	CCDC89
ENSG00000137501	11	85405267	85522184	257	22	838503	0.046138	0.4816	SYTL2
ENSG00000215504	11	85563600	85565986	10	2	838503	0.019785	0.49211	AP000974.1
ENSG00000150676	11	85566144	85631064	197	18	838503	-0.17852	0.57084	CCDC83
ENSG00000073921	11	85668727	85780924	326	28	838503	1.7568	0.039478	PICALM
ENSG00000074266	11	85955586	85989855	67	8	838503	-0.54959	0.7087	EED
ENSG00000149196	11	86013253	86056969	131	12	838503	0.221	0.41255	C11orf73
ENSG00000149201	11	86085778	86134151	166	29	838503	0.70746	0.23964	CCDC81
ENSG00000151376	11	86152150	86383678	899	70	838503	-0.78898	0.78494	ME3
ENSG00000150687	11	86502101	86663952	510	54	838503	-0.18582	0.57371	PRSS23
ENSG00000174804	11	86656721	86666433	17	5	838503	1.3243	0.092707	FZD4
ENSG00000166575	11	86748886	87034800	1356	50	838503	1.0961	0.13652	TMEM135
ENSG00000123892	11	87846410	87908635	235	25	838503	0.16924	0.43281	RAB38
ENSG00000109861	11	88026760	88070955	134	17	838503	-0.93472	0.82503	CTSC
ENSG00000168959	11	88237744	88799113	1755	64	838503	0.65352	0.25671	GRM5
ENSG00000077498	11	88910620	89028927	273	17	838503	0.39174	0.34762	TYR
ENSG00000086991	11	89057524	89322779	465	44	838503	-0.29265	0.6151	NOX4
ENSG00000214414	11	89443467	89451040	12	1	838503	0.6648	0.25309	TRIM77
ENSG00000077616	11	89864683	89926062	222	12	838503	1.5951	0.05534	NAALAD2
ENSG00000110172	11	89934328	89956532	63	7	838503	-0.12714	0.55059	CHORDC1
ENSG00000165323	11	92085262	92629618	1031	50	838503	0.60078	0.27399	FAT3
ENSG00000134640	11	92702886	92718232	38	6	838503	0.075914	0.46974	MTNR1B
ENSG00000180773	11	92877341	92931130	119	16	838503	0.89667	0.18495	SLC36A4
ENSG00000165325	11	93063137	93171653	303	22	838503	0.20253	0.41975	CCDC67
ENSG00000166002	11	93211638	93276674	207	22	838503	1.1817	0.11867	SMCO4
ENSG00000166004	11	93394805	93463522	95	11	838503	-0.67831	0.75121	KIAA1731
ENSG00000166012	11	93463114	93517557	110	6	838503	-1.0005	0.84148	TAF1D
ENSG00000182919	11	93474757	93497915	56	4	838503	-0.9938	0.83984	C11orf54
ENSG00000042429	11	93517393	93547861	38	5	838503	-0.55283	0.70981	MED17
ENSG00000214376	11	93551398	93583697	82	11	838503	-0.12905	0.55134	VSTM5
ENSG00000181333	11	93754527	93846917	161	14	838503	0.72409	0.2345	HEPHL1
ENSG00000110218	11	93862094	93915138	113	11	838503	0.23092	0.40869	PANX1
ENSG00000183560	11	94038759	94040887	7	1	838503	1.5112	0.065368	FOLR4
ENSG00000123901	11	94110477	94134585	92	14	838503	0.55643	0.28896	GPR83
ENSG00000020922	11	94152895	94227074	160	17	838503	0.24868	0.4018	MRE11A
ENSG00000168876	11	94226795	94232749	14	4	838503	0.99997	0.15866	ANKRD49
ENSG00000134627	11	94277006	94354587	174	21	838503	-0.084853	0.53381	PIWIL4
ENSG00000196371	11	94277017	94283063	9	3	838503	0.49902	0.30888	FUT4
ENSG00000166025	11	94439597	94609918	310	32	838503	1.849	0.032232	AMOTL1
ENSG00000150316	11	94695787	94706776	23	6	838503	-2.0429	0.97947	CWC15
ENSG00000186280	11	94706845	94732682	49	9	838503	-2.0399	0.97932	KDM4D
ENSG00000235268	11	94758422	94760760	4	2	838503	-0.24274	0.5959	KDM4E
ENSG00000149218	11	94822974	94865809	131	25	838503	0.40742	0.34185	ENDOD1
ENSG00000149212	11	94898704	94965705	73	9	838503	-0.38394	0.64949	SESN3
ENSG00000077458	11	95502106	95523573	63	8	838503	-1.1808	0.88116	FAM76B
ENSG00000166037	11	95523129	95565857	122	11	838503	-1.3539	0.91212	CEP57
ENSG00000087053	11	95566046	95658479	211	22	838503	-0.8896	0.81316	MTMR2
ENSG00000184384	11	95709762	96076344	1053	135	838503	-0.62292	0.73333	MAML2
ENSG00000149231	11	96085933	96123087	101	17	838503	-0.61771	0.73162	CCDC82
ENSG00000183340	11	96123153	96240738	289	29	838503	-0.011176	0.50446	JRKL
ENSG00000149972	11	98891683	100229616	4996	265	838503	1.2671	0.10255	CNTN5
ENSG00000165895	11	100558384	100862668	1197	76	838503	1.6217	0.052432	ARHGAP42
ENSG00000170647	11	100862811	100864663	9	3	838503	0.31559	0.37616	TMEM133
ENSG00000082175	11	100900355	101001255	284	23	838503	-0.50964	0.69485	PGR
ENSG00000137672	11	101322295	101743293	1559	54	838503	0.18011	0.42853	TRPC6
ENSG00000187151	11	101761405	101787253	55	10	838503	0.72453	0.23437	ANGPTL5
ENSG00000110318	11	101785746	101871789	183	16	838503	0.78975	0.21484	KIAA1377
ENSG00000137691	11	101918174	101955291	68	6	838503	0.72089	0.23549	C11orf70
ENSG00000137693	11	101981192	102104154	227	13	838503	-1.2189	0.88856	YAP1
ENSG00000023445	11	102188215	102210134	19	4	838503	-0.53206	0.70266	BIRC3
ENSG00000110330	11	102217942	102249401	45	5	838503	-0.15518	0.56166	BIRC2
ENSG00000152558	11	102267063	102341115	110	10	838503	-0.45951	0.67707	TMEM123
ENSG00000255482	11	102337986	102369532	100	14	838503	0.57709	0.28194	RP11-315O6.2
ENSG00000137673	11	102391239	102401484	28	5	838503	-1.0963	0.86352	MMP7
ENSG00000137674	11	102447566	102496063	226	21	838503	0.93004	0.17618	MMP20
ENSG00000255798	11	102552041	102554644	5	3	838503	0.60294	0.27327	RP11-817J15.3
ENSG00000137675	11	102562218	102576537	74	12	838503	-0.3023	0.61879	MMP27
ENSG00000118113	11	102582526	102597781	73	16	838503	-1.0018	0.84177	MMP8
ENSG00000166670	11	102641234	102651359	34	9	838503	0.68972	0.24519	MMP10
ENSG00000196611	11	102660651	102668891	32	11	838503	1.2917	0.098224	MMP1
ENSG00000149968	11	102706532	102714534	21	4	838503	1.1841	0.11819	MMP3
ENSG00000137745	11	102813724	102826463	33	6	838503	-0.73675	0.76936	MMP13
ENSG00000137692	11	102932805	102962944	42	8	838503	0.5211	0.30115	DCUN1D5
ENSG00000187240	11	102980160	103350591	1564	33	838503	0.0065533	0.49739	DYNC2H1
ENSG00000170962	11	103777914	104035107	776	65	838503	-1.1099	0.86647	PDGFD
ENSG00000170967	11	103907308	103909922	6	2	838503	0.71688	0.23672	DDI1
ENSG00000204403	11	104756445	104769397	5	3	838503	-0.43299	0.66749	CASP12
ENSG00000196954	11	104813593	104840163	59	10	838503	-0.92606	0.82279	CASP4
ENSG00000137757	11	104864962	104893895	60	12	838503	-0.15333	0.56093	CASP5
ENSG00000137752	11	104896170	104972158	182	13	838503	-0.66274	0.74625	CASP1
ENSG00000204397	11	104912053	104972158	127	10	838503	-1.3946	0.91843	CARD16
ENSG00000255221	11	104963196	104972158	21	4	838503	-1.5863	0.94366	CARD17
ENSG00000255501	11	105008448	105010453	4	2	838503	-1.6876	0.95426	CARD18
ENSG00000152578	11	105480721	105852819	642	42	838503	-0.14464	0.5575	GRIA4
ENSG00000170903	11	105866350	105893130	46	8	838503	0.61512	0.26924	MSANTD4
ENSG00000182359	11	105921825	105948492	43	8	838503	-1.5077	0.93418	KBTBD3
ENSG00000149313	11	105946228	105969437	25	4	838503	-0.97923	0.83627	AASDHPPT
ENSG00000152402	11	106544738	106889250	960	76	838503	1.3029	0.096309	GUCY1A2
ENSG00000152404	11	107197071	107328572	379	30	838503	-0.47313	0.68194	CWF19L2
ENSG00000137760	11	107373452	107436472	171	18	838503	1.436	0.075497	ALKBH8
ENSG00000110675	11	107461817	107537505	182	29	838503	0.89853	0.18445	ELMOD1
ENSG00000268467	11	107462471	107463949	7	3	838503	0.60433	0.27281	AP000889.3
ENSG00000170290	11	107578104	107590419	28	6	838503	0.70079	0.24172	SLN
ENSG00000268602	11	107582998	107595135	29	7	838503	0.79244	0.21405	AP002353.1
ENSG00000214306	11	107643129	107647344	24	5	838503	-0.02251	0.50898	AP001024.2
ENSG00000214305	11	107650219	107652316	10	4	838503	-0.40209	0.65619	AP001024.1
ENSG00000110660	11	107661717	107799019	472	40	838503	0.047759	0.48095	SLC35F2
ENSG00000179331	11	107799229	107834208	89	16	838503	-0.11087	0.54414	RAB39A
ENSG00000166266	11	107879459	107978503	169	14	838503	1.9486	0.025669	CUL5
ENSG00000075239	11	107992243	108018503	48	9	838503	3.2887	0.00050332	ACAT1
ENSG00000149308	11	108027942	108093369	84	11	838503	4.821	7.1437e-07	NPAT
ENSG00000149311	11	108093211	108239829	183	11	838503	4.844	6.3638e-07	ATM
ENSG00000269042	11	108130255	108136480	5	1	838503	3.6538	0.00012919	AP001925.1
ENSG00000166323	11	108179246	108338258	253	14	838503	5.057	2.1295e-07	C11orf65
ENSG00000178202	11	108342832	108369159	38	7	838503	5.6602	7.5607e-09	KDELC2
ENSG00000110723	11	108376158	108464465	179	24	838503	1.9393	0.026235	EXPH5
ENSG00000178105	11	108535752	108811657	398	20	838503	1.8075	0.035345	DDX10
ENSG00000185742	11	109292846	109299840	2	1	838503	-1.3901	0.91776	C11orf87
ENSG00000149289	11	109964087	110042566	236	15	838503	-0.013927	0.50556	ZC3H12C
ENSG00000137710	11	110045605	110167447	159	10	838503	-1.027	0.84779	RDX
ENSG00000137714	11	110300607	110335605	97	9	838503	-1.3077	0.90451	FDX1
ENSG00000137727	11	110447766	110583912	274	20	838503	-0.60319	0.72681	ARHGAP20
ENSG00000150750	11	111126707	111157126	61	8	838503	2.304	0.010612	C11orf53
ENSG00000196167	11	111164114	111175770	31	5	838503	0.68612	0.24632	COLCA1
ENSG00000214290	11	111169565	111179460	21	4	838503	0.65344	0.25674	COLCA2
ENSG00000110777	11	111222977	111326355	337	32	838503	0.34318	0.36573	POU2AF1
ENSG00000255093	11	111322064	111328876	25	7	838503	1.2008	0.11492	RP11-794P6.2
ENSG00000137707	11	111338251	111383079	76	10	838503	-0.075362	0.53004	BTG4
ENSG00000183644	11	111385510	111407756	25	4	838503	-0.29134	0.61461	C11orf88
ENSG00000204381	11	111411005	111432264	27	5	838503	-1.8529	0.96805	LAYN
ENSG00000170145	11	111473115	111601577	199	12	838503	-0.82778	0.7961	SIK2
ENSG00000137713	11	111597632	111637151	53	8	838503	-0.92834	0.82338	PPP2R1B
ENSG00000086848	11	111652919	111742305	118	13	838503	-1.1993	0.88479	ALG9
ENSG00000258529	11	111657010	111750149	126	13	838503	-1.1618	0.87735	ALG9
ENSG00000255561	11	111744780	111751967	10	3	838503	-0.43051	0.66659	FDXACB1
ENSG00000137720	11	111749659	111756699	11	1	838503	-0.16408	0.56516	C11orf1
ENSG00000109846	11	111779289	111794446	22	5	838503	-0.43717	0.669	CRYAB
ENSG00000170276	11	111782966	111789574	12	4	838503	-0.56801	0.71499	HSPB2
ENSG00000254445	11	111783460	111797595	22	4	838503	-0.24737	0.59769	HSPB2-C11orf52
ENSG00000149300	11	111788756	111797596	11	2	838503	-0.11128	0.5443	C11orf52
ENSG00000150764	11	111797868	111893308	86	7	838503	-0.47993	0.68436	DIXDC1
ENSG00000150768	11	111895538	111935114	47	5	838503	-0.48262	0.68532	DLAT
ENSG00000150773	11	111934734	111944998	12	3	838503	-0.013992	0.50558	PIH1D2
ENSG00000150776	11	111944810	111955874	10	3	838503	-0.078764	0.53139	C11orf57
ENSG00000150779	11	111955524	111957522	2	1	838503	0.4144	0.33929	TIMM8B
ENSG00000204370	11	111957497	111990353	38	6	838503	0.24869	0.4018	SDHD
ENSG00000255292	11	111957627	112064528	176	26	838503	1.3665	0.085896	SDHD
ENSG00000150782	11	112013974	112034840	44	11	838503	0.96132	0.1682	IL18
ENSG00000150783	11	112038095	112043282	14	5	838503	1.3791	0.083925	TEX12
ENSG00000272790	11	112041253	112071394	62	11	838503	1.1786	0.11927	AP002884.3
ENSG00000197580	11	112046190	112095422	103	16	838503	1.3287	0.091982	BCO2
ENSG00000150787	11	112097088	112140678	120	9	838503	2.5131	0.0059841	PTS
ENSG00000188771	11	112118876	112131583	27	6	838503	2.1559	0.015544	PLET1
ENSG00000268472	11	112130988	112132117	4	2	838503	1.2124	0.11267	AP002884.2
ENSG00000149294	11	112831997	113149158	784	48	838503	-1.2913	0.90171	NCAM1
ENSG00000149292	11	113185251	113254266	122	16	838503	-1.475	0.92989	TTC12
ENSG00000170209	11	113258513	113271140	35	7	838503	-1.0533	0.85391	ANKK1
ENSG00000149295	11	113280318	113346413	164	22	838503	-1.0471	0.85248	DRD2
ENSG00000166682	11	113558272	113577095	52	11	838503	0.15749	0.43743	TMPRSS5
ENSG00000086827	11	113603909	113644533	108	15	838503	-0.03216	0.51283	ZW10
ENSG00000048028	11	113668596	113746292	149	17	838503	1.2501	0.10563	USP28
ENSG00000149305	11	113775399	113817287	109	15	838503	0.66465	0.25314	HTR3B
ENSG00000166736	11	113845603	113861035	46	9	838503	1.4328	0.075953	HTR3A
ENSG00000109906	11	113930315	114121398	509	75	838503	0.55562	0.28924	ZBTB16
ENSG00000166741	11	114128509	114184007	104	17	838503	-0.23145	0.59152	NNMT
ENSG00000180425	11	114262165	114271139	23	5	838503	-0.11624	0.54627	C11orf71
ENSG00000076053	11	114270752	114284925	28	6	838503	-0.15768	0.56265	RBM7
ENSG00000255663	11	114271404	114314654	109	14	838503	0.4161	0.33867	RP11-212D19.4
ENSG00000076043	11	114310108	114321001	26	7	838503	-0.20822	0.58247	REXO2
ENSG00000095110	11	114392437	114430617	72	4	838503	-1.2367	0.8919	NXPE1
ENSG00000137634	11	114441313	114466484	40	10	838503	-1.5794	0.94288	NXPE4
ENSG00000204361	11	114549108	114579362	89	14	838503	-2.4902	0.99362	NXPE2
ENSG00000182985	11	115039938	115375675	543	51	838503	-0.29609	0.61642	CADM1
ENSG00000137656	11	116618886	116643704	88	16	838503	0.11789	0.45308	BUD13
ENSG00000109917	11	116648436	116658766	24	7	838503	1.3985	0.080987	ZNF259
ENSG00000110243	11	116660083	116663136	9	4	838503	0.28547	0.38764	APOA5
ENSG00000110244	11	116691419	116694022	12	6	838503	0.61995	0.26765	APOA4
ENSG00000110245	11	116700422	116703788	18	5	838503	2.2129	0.013453	APOC3
ENSG00000118137	11	116706467	116708666	9	3	838503	2.1596	0.015401	APOA1
ENSG00000160584	11	116714118	116969153	789	31	838503	2.537	0.0055904	SIK3
ENSG00000168092	11	117014983	117047610	87	12	838503	2.9734	0.0014726	PAFAH1B2
ENSG00000149577	11	117049449	117068160	48	9	838503	2.3563	0.0092296	SIDT2
ENSG00000149591	11	117070037	117075498	18	5	838503	2.0176	0.021819	TAGLN
ENSG00000160613	11	117075053	117103241	75	13	838503	2.1427	0.01607	PCSK7
ENSG00000167257	11	117103341	117157161	114	13	838503	1.7588	0.039304	RNF214
ENSG00000186318	11	117156402	117186975	58	15	838503	1.7442	0.040563	BACE1
ENSG00000110274	11	117185273	117283984	212	24	838503	-0.20336	0.58057	CEP164
ENSG00000177103	11	117298489	117688240	1243	141	838503	-1.9806	0.97618	DSCAML1
ENSG00000137731	11	117671559	117699413	78	19	838503	1.2713	0.1018	FXYD2
ENSG00000255245	11	117690878	117747382	130	25	838503	0.5768	0.28204	FXYD6-FXYD2
ENSG00000137726	11	117707693	117748201	97	16	838503	0.6676	0.25219	FXYD6
ENSG00000137747	11	117771358	117800174	97	15	838503	-1.526	0.9365	TMPRSS13
ENSG00000110324	11	117857063	117872196	35	7	838503	0.27293	0.39245	IL10RA
ENSG00000137648	11	117947753	117992605	225	26	838503	0.25984	0.39749	TMPRSS4
ENSG00000177098	11	118004092	118023603	37	5	838503	-0.034862	0.51391	SCN4B
ENSG00000149575	11	118032666	118047388	33	8	838503	-0.14359	0.55709	SCN2B
ENSG00000160593	11	118064455	118095809	79	7	838503	0.67087	0.25115	AMICA1
ENSG00000160588	11	118097409	118123065	78	8	838503	-0.7169	0.76328	MPZL3
ENSG00000149573	11	118124118	118135251	27	3	838503	-1.1383	0.8725	MPZL2
ENSG00000198851	11	118175260	118186890	27	6	838503	0.71744	0.23655	CD3E
ENSG00000167286	11	118209669	118213459	6	2	838503	-0.912	0.81912	CD3D
ENSG00000160654	11	118215059	118225876	16	4	838503	2.2113	0.013508	CD3G
ENSG00000110344	11	118230300	118269926	49	8	838503	2.3397	0.0096503	UBE4A
ENSG00000254873	11	118267810	118272610	5	2	838503	0.9543	0.16997	RP11-770J1.5
ENSG00000167283	11	118271869	118302211	38	5	838503	2.0002	0.022741	ATP5L
ENSG00000118058	11	118307205	118397539	58	5	838503	-0.41107	0.65949	KMT2A
ENSG00000172425	11	118398187	118401912	1	1	838503	-1.1378	0.8724	TTC36
ENSG00000149582	11	118401756	118417995	32	1	838503	0.80612	0.21009	TMEM25
ENSG00000118096	11	118415243	118443685	36	2	838503	1.1013	0.13539	IFT46
ENSG00000095139	11	118443105	118473748	43	2	838503	1.2555	0.10465	ARCN1
ENSG00000019144	11	118477155	118528741	65	10	838503	-0.38423	0.64959	PHLDB1
ENSG00000118094	11	118528026	118550399	39	4	838503	0.090906	0.46378	TREH
ENSG00000110367	11	118620034	118661858	69	9	838503	-1.3907	0.91785	DDX6
ENSG00000160683	11	118754475	118768508	24	8	838503	-0.9349	0.82508	CXCR5
ENSG00000186174	11	118764584	118796317	31	9	838503	-1.0961	0.86348	BCL9L
ENSG00000110375	11	118795873	118829269	73	14	838503	-1.7918	0.96342	UPK2
ENSG00000176302	11	118842417	118852001	15	3	838503	-0.20372	0.58071	FOXR1
ENSG00000186166	11	118868852	118886501	34	4	838503	-0.59852	0.72525	CCDC84
ENSG00000118181	11	118886422	118889401	11	1	838503	-0.95309	0.82973	RPS25
ENSG00000196655	11	118889142	118896164	26	3	838503	-1.146	0.87411	TRAPPC4
ENSG00000137700	11	118894824	118901616	11	3	838503	0.016655	0.49336	SLC37A4
ENSG00000149428	11	118914900	118927913	19	6	838503	0.55961	0.28787	HYOU1
ENSG00000160695	11	118938403	118952688	36	4	838503	1.9593	0.025037	VPS11
ENSG00000256269	11	118955576	118964259	13	3	838503	1.2088	0.11336	HMBS
ENSG00000188486	11	118964564	118966177	2	1	838503	-0.04487	0.51789	H2AFX
ENSG00000172269	11	118967213	118979041	29	6	838503	0.52062	0.30132	DPAGT1
ENSG00000172375	11	118972908	118989252	38	6	838503	1.1246	0.13039	C2CD2L
ENSG00000172273	11	118992297	119006752	33	3	838503	-0.17911	0.57107	HINFP
ENSG00000172350	11	119019722	119033360	18	3	838503	1.225	0.11029	ABCG4
ENSG00000268192	11	119027590	119027930	1	1	838503	0.97694	0.1643	AP002956.1
ENSG00000160703	11	119037277	119054725	13	4	838503	1.5594	0.059445	NLRX1
ENSG00000172367	11	119056166	119060932	4	2	838503	1.821	0.0343	PDZD3
ENSG00000248712	11	119060347	119067479	10	4	838503	2.4904	0.00638	CCDC153
ENSG00000110395	11	119076752	119178859	97	8	838503	2.4458	0.0072262	CBL
ENSG00000076706	11	119179241	119192231	8	4	838503	1.112	0.13307	MCAM
ENSG00000173456	11	119205237	119208023	5	2	838503	2.426	0.007633	RNF26
ENSG00000259159	11	119209652	119217368	6	3	838503	0.14697	0.44158	MFRP
ENSG00000223953	11	119209652	119217383	6	3	838503	0.14697	0.44158	C1QTNF5
ENSG00000235718	11	119209652	119217383	6	3	838503	0.14697	0.44158	MFRP
ENSG00000036672	11	119225925	119252436	40	8	838503	0.89085	0.18651	USP2
ENSG00000154096	11	119288090	119295695	16	2	838503	1.3855	0.082946	THY1
ENSG00000110400	11	119494120	119599794	208	28	838503	-0.87672	0.80968	PVRL1
ENSG00000137699	11	119981983	120056237	211	23	838503	-0.71448	0.76254	TRIM29
ENSG00000176984	11	120039685	120042387	14	5	838503	0.20078	0.42044	AP000679.2
ENSG00000184232	11	120081475	120101041	73	13	838503	-1.2833	0.9003	OAF
ENSG00000137709	11	120107349	120190653	182	29	838503	-0.43265	0.66737	POU2F3
ENSG00000181264	11	120195838	120204391	11	2	838503	1.5929	0.055586	TMEM136
ENSG00000196914	11	120207787	120360645	209	12	838503	2.048	0.020279	ARHGEF12
ENSG00000149403	11	120382468	120859613	1105	117	838503	1.7687	0.038472	GRIK4
ENSG00000204306	11	120382511	120385732	6	3	838503	0.79696	0.21274	AP002348.1
ENSG00000154114	11	120894781	120961484	97	10	838503	0.11691	0.45346	TBCEL
ENSG00000109927	11	120971882	121062202	241	17	838503	0.5675	0.28519	TECTA
ENSG00000109929	11	121163162	121179403	16	4	838503	-1.4377	0.92474	SC5D
ENSG00000137642	11	121322912	121504402	299	46	838503	-0.60702	0.72808	SORL1
ENSG00000154127	11	122526383	122685181	418	70	838503	-0.72056	0.76441	UBASH3B
ENSG00000109943	11	122709208	122743347	87	19	838503	0.29743	0.38307	CRTAM
ENSG00000109944	11	122753391	122830506	181	26	838503	0.19005	0.42464	C11orf63
ENSG00000188909	11	122848278	122852428	5	2	838503	-0.5726	0.71654	BSX
ENSG00000109971	11	122928197	122933938	26	7	838503	0.17906	0.42894	HSPA8
ENSG00000166250	11	122943035	123065989	418	47	838503	-0.90372	0.81693	CLMP
ENSG00000254667	11	123301058	123306427	12	2	838503	1.2342	0.10857	AP000783.1
ENSG00000023171	11	123396344	123498482	271	44	838503	-0.59937	0.72554	GRAMD1B
ENSG00000166257	11	123499895	123525952	79	12	838503	-0.019158	0.50764	SCN3B
ENSG00000166261	11	123594885	123612383	56	6	838503	-0.048151	0.5192	ZNF202
ENSG00000221931	11	123624196	123625253	1	1	838503	-0.43275	0.6674	OR6X1
ENSG00000196099	11	123676043	123677095	5	3	838503	-0.91807	0.82071	OR6M1
